"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|ES"
"28.03.2022 06:00 - 28.03.2022 07:00","241.34","EUR"
"28.03.2022 07:00 - 28.03.2022 08:00","242.99","EUR"
"28.03.2022 08:00 - 28.03.2022 09:00","246.00","EUR"
"28.03.2022 09:00 - 28.03.2022 10:00","249.60","EUR"
"28.03.2022 10:00 - 28.03.2022 11:00","245.54","EUR"
"28.03.2022 11:00 - 28.03.2022 12:00","243.00","EUR"
"28.03.2022 12:00 - 28.03.2022 13:00","238.89","EUR"
"28.03.2022 13:00 - 28.03.2022 14:00","219.55","EUR"
"28.03.2022 14:00 - 28.03.2022 15:00","216.88","EUR"
"28.03.2022 15:00 - 28.03.2022 16:00","210.10","EUR"
"28.03.2022 16:00 - 28.03.2022 17:00","208.55","EUR"
"28.03.2022 17:00 - 28.03.2022 18:00","203.77","EUR"
"28.03.2022 18:00 - 28.03.2022 19:00","241.14","EUR"
"28.03.2022 19:00 - 28.03.2022 20:00","255.00","EUR"
"28.03.2022 20:00 - 28.03.2022 21:00","288.86","EUR"
"28.03.2022 21:00 - 28.03.2022 22:00","283.00","EUR"
"28.03.2022 22:00 - 28.03.2022 23:00","256.11","EUR"
"28.03.2022 23:00 - 29.03.2022 00:00","243.97","EUR"
"29.03.2022 00:00 - 29.03.2022 01:00","240.26","EUR"
"29.03.2022 01:00 - 29.03.2022 02:00","219.36","EUR"
"29.03.2022 02:00 - 29.03.2022 03:00","212.89","EUR"
"29.03.2022 03:00 - 29.03.2022 04:00","210.00","EUR"
"29.03.2022 04:00 - 29.03.2022 05:00","212.89","EUR"
"29.03.2022 05:00 - 29.03.2022 06:00","225.74","EUR"
"29.03.2022 06:00 - 29.03.2022 07:00","259.10","EUR"
"29.03.2022 07:00 - 29.03.2022 08:00","260.79","EUR"
"29.03.2022 08:00 - 29.03.2022 09:00","274.27","EUR"
"29.03.2022 09:00 - 29.03.2022 10:00","279.60","EUR"
"29.03.2022 10:00 - 29.03.2022 11:00","275.00","EUR"
"29.03.2022 11:00 - 29.03.2022 12:00","275.00","EUR"
"29.03.2022 12:00 - 29.03.2022 13:00","274.02","EUR"
"29.03.2022 13:00 - 29.03.2022 14:00","257.78","EUR"
"29.03.2022 14:00 - 29.03.2022 15:00","248.01","EUR"
"29.03.2022 15:00 - 29.03.2022 16:00","241.11","EUR"
"29.03.2022 16:00 - 29.03.2022 17:00","236.00","EUR"
"29.03.2022 17:00 - 29.03.2022 18:00","246.53","EUR"
"29.03.2022 18:00 - 29.03.2022 19:00","245.54","EUR"
"29.03.2022 19:00 - 29.03.2022 20:00","248.18","EUR"
"29.03.2022 20:00 - 29.03.2022 21:00","260.79","EUR"
"29.03.2022 21:00 - 29.03.2022 22:00","263.45","EUR"
"29.03.2022 22:00 - 29.03.2022 23:00","250.64","EUR"
"29.03.2022 23:00 - 30.03.2022 00:00","237.38","EUR"
"30.03.2022 00:00 - 30.03.2022 01:00","265.14","EUR"
"30.03.2022 01:00 - 30.03.2022 02:00","249.56","EUR"
"30.03.2022 02:00 - 30.03.2022 03:00","237.45","EUR"
"30.03.2022 03:00 - 30.03.2022 04:00","229.08","EUR"
"30.03.2022 04:00 - 30.03.2022 05:00","232.33","EUR"
"30.03.2022 05:00 - 30.03.2022 06:00","242.00","EUR"
"30.03.2022 06:00 - 30.03.2022 07:00","256.91","EUR"
"30.03.2022 07:00 - 30.03.2022 08:00","262.48","EUR"
"30.03.2022 08:00 - 30.03.2022 09:00","275.00","EUR"
"30.03.2022 09:00 - 30.03.2022 10:00","279.02","EUR"
"30.03.2022 10:00 - 30.03.2022 11:00","268.58","EUR"
"30.03.2022 11:00 - 30.03.2022 12:00","264.00","EUR"
"30.03.2022 12:00 - 30.03.2022 13:00","260.72","EUR"
"30.03.2022 13:00 - 30.03.2022 14:00","260.00","EUR"
"30.03.2022 14:00 - 30.03.2022 15:00","256.39","EUR"
"30.03.2022 15:00 - 30.03.2022 16:00","251.74","EUR"
"30.03.2022 16:00 - 30.03.2022 17:00","243.60","EUR"
"30.03.2022 17:00 - 30.03.2022 18:00","228.78","EUR"
"30.03.2022 18:00 - 30.03.2022 19:00","235.99","EUR"
"30.03.2022 19:00 - 30.03.2022 20:00","258.08","EUR"
"30.03.2022 20:00 - 30.03.2022 21:00","275.00","EUR"
"30.03.2022 21:00 - 30.03.2022 22:00","282.69","EUR"
"30.03.2022 22:00 - 30.03.2022 23:00","265.00","EUR"
"30.03.2022 23:00 - 31.03.2022 00:00","259.90","EUR"
"31.03.2022 00:00 - 31.03.2022 01:00","275.67","EUR"
"31.03.2022 01:00 - 31.03.2022 02:00","258.17","EUR"
"31.03.2022 02:00 - 31.03.2022 03:00","255.76","EUR"
"31.03.2022 03:00 - 31.03.2022 04:00","249.00","EUR"
"31.03.2022 04:00 - 31.03.2022 05:00","243.24","EUR"
"31.03.2022 05:00 - 31.03.2022 06:00","247.00","EUR"
"31.03.2022 06:00 - 31.03.2022 07:00","255.76","EUR"
"31.03.2022 07:00 - 31.03.2022 08:00","280.00","EUR"
"31.03.2022 08:00 - 31.03.2022 09:00","290.57","EUR"
"31.03.2022 09:00 - 31.03.2022 10:00","280.64","EUR"
"31.03.2022 10:00 - 31.03.2022 11:00","261.81","EUR"
"31.03.2022 11:00 - 31.03.2022 12:00","247.35","EUR"
"31.03.2022 12:00 - 31.03.2022 13:00","216.99","EUR"
"31.03.2022 13:00 - 31.03.2022 14:00","197.82","EUR"
"31.03.2022 14:00 - 31.03.2022 15:00","188.44","EUR"
"31.03.2022 15:00 - 31.03.2022 16:00","184.60","EUR"
"31.03.2022 16:00 - 31.03.2022 17:00","175.70","EUR"
"31.03.2022 17:00 - 31.03.2022 18:00","175.65","EUR"
"31.03.2022 18:00 - 31.03.2022 19:00","187.94","EUR"
"31.03.2022 19:00 - 31.03.2022 20:00","234.06","EUR"
"31.03.2022 20:00 - 31.03.2022 21:00","280.00","EUR"
"31.03.2022 21:00 - 31.03.2022 22:00","283.28","EUR"
"31.03.2022 22:00 - 31.03.2022 23:00","258.70","EUR"
"31.03.2022 23:00 - 01.04.2022 00:00","216.71","EUR"
"01.04.2022 00:00 - 01.04.2022 01:00","218.00","EUR"
"01.04.2022 01:00 - 01.04.2022 02:00","186.00","EUR"
"01.04.2022 02:00 - 01.04.2022 03:00","179.76","EUR"
"01.04.2022 03:00 - 01.04.2022 04:00","176.44","EUR"
"01.04.2022 04:00 - 01.04.2022 05:00","179.76","EUR"
"01.04.2022 05:00 - 01.04.2022 06:00","185.69","EUR"
"01.04.2022 06:00 - 01.04.2022 07:00","197.10","EUR"
"01.04.2022 07:00 - 01.04.2022 08:00","272.58","EUR"
"01.04.2022 08:00 - 01.04.2022 09:00","288.72","EUR"
"01.04.2022 09:00 - 01.04.2022 10:00","275.00","EUR"
"01.04.2022 10:00 - 01.04.2022 11:00","250.00","EUR"
"01.04.2022 11:00 - 01.04.2022 12:00","194.92","EUR"
"01.04.2022 12:00 - 01.04.2022 13:00","195.50","EUR"
"01.04.2022 13:00 - 01.04.2022 14:00","194.92","EUR"
"01.04.2022 14:00 - 01.04.2022 15:00","188.30","EUR"
"01.04.2022 15:00 - 01.04.2022 16:00","184.94","EUR"
"01.04.2022 16:00 - 01.04.2022 17:00","179.76","EUR"
"01.04.2022 17:00 - 01.04.2022 18:00","184.94","EUR"
"01.04.2022 18:00 - 01.04.2022 19:00","194.92","EUR"
"01.04.2022 19:00 - 01.04.2022 20:00","267.64","EUR"
"01.04.2022 20:00 - 01.04.2022 21:00","300.00","EUR"
"01.04.2022 21:00 - 01.04.2022 22:00","319.32","EUR"
"01.04.2022 22:00 - 01.04.2022 23:00","300.00","EUR"
"01.04.2022 23:00 - 02.04.2022 00:00","279.90","EUR"
"02.04.2022 00:00 - 02.04.2022 01:00","296.42","EUR"
"02.04.2022 01:00 - 02.04.2022 02:00","287.33","EUR"
"02.04.2022 02:00 - 02.04.2022 03:00","280.00","EUR"
"02.04.2022 03:00 - 02.04.2022 04:00","260.54","EUR"
"02.04.2022 04:00 - 02.04.2022 05:00","258.70","EUR"
"02.04.2022 05:00 - 02.04.2022 06:00","252.70","EUR"
"02.04.2022 06:00 - 02.04.2022 07:00","265.00","EUR"
"02.04.2022 07:00 - 02.04.2022 08:00","248.14","EUR"
"02.04.2022 08:00 - 02.04.2022 09:00","260.54","EUR"
"02.04.2022 09:00 - 02.04.2022 10:00","235.86","EUR"
"02.04.2022 10:00 - 02.04.2022 11:00","181.45","EUR"
"02.04.2022 11:00 - 02.04.2022 12:00","155.00","EUR"
"02.04.2022 12:00 - 02.04.2022 13:00","148.88","EUR"
"02.04.2022 13:00 - 02.04.2022 14:00","164.39","EUR"
"02.04.2022 14:00 - 02.04.2022 15:00","152.17","EUR"
"02.04.2022 15:00 - 02.04.2022 16:00","133.67","EUR"
"02.04.2022 16:00 - 02.04.2022 17:00","126.68","EUR"
"02.04.2022 17:00 - 02.04.2022 18:00","93.69","EUR"
"02.04.2022 18:00 - 02.04.2022 19:00","172.65","EUR"
"02.04.2022 19:00 - 02.04.2022 20:00","248.14","EUR"
"02.04.2022 20:00 - 02.04.2022 21:00","293.78","EUR"
"02.04.2022 21:00 - 02.04.2022 22:00","300.00","EUR"
"02.04.2022 22:00 - 02.04.2022 23:00","296.42","EUR"
"02.04.2022 23:00 - 03.04.2022 00:00","289.86","EUR"
"03.04.2022 00:00 - 03.04.2022 01:00","290.00","EUR"
"03.04.2022 01:00 - 03.04.2022 02:00","283.71","EUR"
"03.04.2022 02:00 - 03.04.2022 03:00","280.55","EUR"
"03.04.2022 03:00 - 03.04.2022 04:00","275.40","EUR"
"03.04.2022 04:00 - 03.04.2022 05:00","257.01","EUR"
"03.04.2022 05:00 - 03.04.2022 06:00","258.73","EUR"
"03.04.2022 06:00 - 03.04.2022 07:00","270.60","EUR"
"03.04.2022 07:00 - 03.04.2022 08:00","275.00","EUR"
"03.04.2022 08:00 - 03.04.2022 09:00","277.34","EUR"
"03.04.2022 09:00 - 03.04.2022 10:00","252.01","EUR"
"03.04.2022 10:00 - 03.04.2022 11:00","223.00","EUR"
"03.04.2022 11:00 - 03.04.2022 12:00","181.94","EUR"
"03.04.2022 12:00 - 03.04.2022 13:00","172.70","EUR"
"03.04.2022 13:00 - 03.04.2022 14:00","172.70","EUR"
"03.04.2022 14:00 - 03.04.2022 15:00","172.40","EUR"
"03.04.2022 15:00 - 03.04.2022 16:00","170.00","EUR"
"03.04.2022 16:00 - 03.04.2022 17:00","138.83","EUR"
"03.04.2022 17:00 - 03.04.2022 18:00","129.99","EUR"
"03.04.2022 18:00 - 03.04.2022 19:00","167.02","EUR"
"03.04.2022 19:00 - 03.04.2022 20:00","203.12","EUR"
"03.04.2022 20:00 - 03.04.2022 21:00","273.60","EUR"
"03.04.2022 21:00 - 03.04.2022 22:00","284.03","EUR"
"03.04.2022 22:00 - 03.04.2022 23:00","265.00","EUR"
"03.04.2022 23:00 - 04.04.2022 00:00","204.42","EUR"
"04.04.2022 00:00 - 04.04.2022 01:00","194.44","EUR"
"04.04.2022 01:00 - 04.04.2022 02:00","180.00","EUR"
"04.04.2022 02:00 - 04.04.2022 03:00","172.65","EUR"
"04.04.2022 03:00 - 04.04.2022 04:00","172.70","EUR"
"04.04.2022 04:00 - 04.04.2022 05:00","183.00","EUR"
"04.04.2022 05:00 - 04.04.2022 06:00","193.37","EUR"
"04.04.2022 06:00 - 04.04.2022 07:00","265.42","EUR"
"04.04.2022 07:00 - 04.04.2022 08:00","282.92","EUR"
"04.04.2022 08:00 - 04.04.2022 09:00","286.08","EUR"
"04.04.2022 09:00 - 04.04.2022 10:00","279.66","EUR"
"04.04.2022 10:00 - 04.04.2022 11:00","266.70","EUR"
"04.04.2022 11:00 - 04.04.2022 12:00","236.00","EUR"
"04.04.2022 12:00 - 04.04.2022 13:00","264.08","EUR"
"04.04.2022 13:00 - 04.04.2022 14:00","266.70","EUR"
"04.04.2022 14:00 - 04.04.2022 15:00","268.00","EUR"
"04.04.2022 15:00 - 04.04.2022 16:00","269.38","EUR"
"04.04.2022 16:00 - 04.04.2022 17:00","267.81","EUR"
"04.04.2022 17:00 - 04.04.2022 18:00","276.98","EUR"
"04.04.2022 18:00 - 04.04.2022 19:00","280.00","EUR"
"04.04.2022 19:00 - 04.04.2022 20:00","284.61","EUR"
"04.04.2022 20:00 - 04.04.2022 21:00","294.54","EUR"
"04.04.2022 21:00 - 04.04.2022 22:00","298.06","EUR"
"04.04.2022 22:00 - 04.04.2022 23:00","286.97","EUR"
"04.04.2022 23:00 - 05.04.2022 00:00","274.75","EUR"
"05.04.2022 00:00 - 05.04.2022 01:00","245.00","EUR"
"05.04.2022 01:00 - 05.04.2022 02:00","232.00","EUR"
"05.04.2022 02:00 - 05.04.2022 03:00","205.50","EUR"
"05.04.2022 03:00 - 05.04.2022 04:00","210.00","EUR"
"05.04.2022 04:00 - 05.04.2022 05:00","215.00","EUR"
"05.04.2022 05:00 - 05.04.2022 06:00","233.00","EUR"
"05.04.2022 06:00 - 05.04.2022 07:00","219.02","EUR"
"05.04.2022 07:00 - 05.04.2022 08:00","264.96","EUR"
"05.04.2022 08:00 - 05.04.2022 09:00","266.75","EUR"
"05.04.2022 09:00 - 05.04.2022 10:00","275.00","EUR"
"05.04.2022 10:00 - 05.04.2022 11:00","280.15","EUR"
"05.04.2022 11:00 - 05.04.2022 12:00","280.30","EUR"
"05.04.2022 12:00 - 05.04.2022 13:00","283.00","EUR"
"05.04.2022 13:00 - 05.04.2022 14:00","284.13","EUR"
"05.04.2022 14:00 - 05.04.2022 15:00","283.67","EUR"
"05.04.2022 15:00 - 05.04.2022 16:00","279.27","EUR"
"05.04.2022 16:00 - 05.04.2022 17:00","275.88","EUR"
"05.04.2022 17:00 - 05.04.2022 18:00","274.27","EUR"
"05.04.2022 18:00 - 05.04.2022 19:00","285.40","EUR"
"05.04.2022 19:00 - 05.04.2022 20:00","290.21","EUR"
"05.04.2022 20:00 - 05.04.2022 21:00","300.97","EUR"
"05.04.2022 21:00 - 05.04.2022 22:00","300.69","EUR"
"05.04.2022 22:00 - 05.04.2022 23:00","291.22","EUR"
"05.04.2022 23:00 - 06.04.2022 00:00","285.00","EUR"
"06.04.2022 00:00 - 06.04.2022 01:00","278.11","EUR"
"06.04.2022 01:00 - 06.04.2022 02:00","265.00","EUR"
"06.04.2022 02:00 - 06.04.2022 03:00","259.50","EUR"
"06.04.2022 03:00 - 06.04.2022 04:00","252.00","EUR"
"06.04.2022 04:00 - 06.04.2022 05:00","254.50","EUR"
"06.04.2022 05:00 - 06.04.2022 06:00","265.27","EUR"
"06.04.2022 06:00 - 06.04.2022 07:00","287.84","EUR"
"06.04.2022 07:00 - 06.04.2022 08:00","298.59","EUR"
"06.04.2022 08:00 - 06.04.2022 09:00","311.59","EUR"
"06.04.2022 09:00 - 06.04.2022 10:00","295.43","EUR"
"06.04.2022 10:00 - 06.04.2022 11:00","288.72","EUR"
"06.04.2022 11:00 - 06.04.2022 12:00","262.22","EUR"
"06.04.2022 12:00 - 06.04.2022 13:00","254.96","EUR"
"06.04.2022 13:00 - 06.04.2022 14:00","217.90","EUR"
"06.04.2022 14:00 - 06.04.2022 15:00","226.70","EUR"
"06.04.2022 15:00 - 06.04.2022 16:00","205.57","EUR"
"06.04.2022 16:00 - 06.04.2022 17:00","200.00","EUR"
"06.04.2022 17:00 - 06.04.2022 18:00","198.94","EUR"
"06.04.2022 18:00 - 06.04.2022 19:00","201.56","EUR"
"06.04.2022 19:00 - 06.04.2022 20:00","228.93","EUR"
"06.04.2022 20:00 - 06.04.2022 21:00","277.47","EUR"
"06.04.2022 21:00 - 06.04.2022 22:00","277.10","EUR"
"06.04.2022 22:00 - 06.04.2022 23:00","262.38","EUR"
"06.04.2022 23:00 - 07.04.2022 00:00","249.59","EUR"
"07.04.2022 00:00 - 07.04.2022 01:00","249.24","EUR"
"07.04.2022 01:00 - 07.04.2022 02:00","221.78","EUR"
"07.04.2022 02:00 - 07.04.2022 03:00","203.77","EUR"
"07.04.2022 03:00 - 07.04.2022 04:00","172.60","EUR"
"07.04.2022 04:00 - 07.04.2022 05:00","165.46","EUR"
"07.04.2022 05:00 - 07.04.2022 06:00","174.37","EUR"
"07.04.2022 06:00 - 07.04.2022 07:00","224.76","EUR"
"07.04.2022 07:00 - 07.04.2022 08:00","264.22","EUR"
"07.04.2022 08:00 - 07.04.2022 09:00","270.00","EUR"
"07.04.2022 09:00 - 07.04.2022 10:00","268.30","EUR"
"07.04.2022 10:00 - 07.04.2022 11:00","254.00","EUR"
"07.04.2022 11:00 - 07.04.2022 12:00","220.00","EUR"
"07.04.2022 12:00 - 07.04.2022 13:00","193.99","EUR"
"07.04.2022 13:00 - 07.04.2022 14:00","186.38","EUR"
"07.04.2022 14:00 - 07.04.2022 15:00","180.00","EUR"
"07.04.2022 15:00 - 07.04.2022 16:00","172.30","EUR"
"07.04.2022 16:00 - 07.04.2022 17:00","172.30","EUR"
"07.04.2022 17:00 - 07.04.2022 18:00","170.70","EUR"
"07.04.2022 18:00 - 07.04.2022 19:00","183.94","EUR"
"07.04.2022 19:00 - 07.04.2022 20:00","193.50","EUR"
"07.04.2022 20:00 - 07.04.2022 21:00","268.30","EUR"
"07.04.2022 21:00 - 07.04.2022 22:00","266.75","EUR"
"07.04.2022 22:00 - 07.04.2022 23:00","249.99","EUR"
"07.04.2022 23:00 - 08.04.2022 00:00","228.38","EUR"
"08.04.2022 00:00 - 08.04.2022 01:00","218.98","EUR"
"08.04.2022 01:00 - 08.04.2022 02:00","181.60","EUR"
"08.04.2022 02:00 - 08.04.2022 03:00","167.12","EUR"
"08.04.2022 03:00 - 08.04.2022 04:00","165.80","EUR"
"08.04.2022 04:00 - 08.04.2022 05:00","165.80","EUR"
"08.04.2022 05:00 - 08.04.2022 06:00","165.91","EUR"
"08.04.2022 06:00 - 08.04.2022 07:00","172.50","EUR"
"08.04.2022 07:00 - 08.04.2022 08:00","240.00","EUR"
"08.04.2022 08:00 - 08.04.2022 09:00","249.41","EUR"
"08.04.2022 09:00 - 08.04.2022 10:00","193.20","EUR"
"08.04.2022 10:00 - 08.04.2022 11:00","158.04","EUR"
"08.04.2022 11:00 - 08.04.2022 12:00","145.10","EUR"
"08.04.2022 12:00 - 08.04.2022 13:00","102.90","EUR"
"08.04.2022 13:00 - 08.04.2022 14:00","82.00","EUR"
"08.04.2022 14:00 - 08.04.2022 15:00","20.00","EUR"
"08.04.2022 15:00 - 08.04.2022 16:00","7.00","EUR"
"08.04.2022 16:00 - 08.04.2022 17:00","7.00","EUR"
"08.04.2022 17:00 - 08.04.2022 18:00","14.00","EUR"
"08.04.2022 18:00 - 08.04.2022 19:00","101.40","EUR"
"08.04.2022 19:00 - 08.04.2022 20:00","165.80","EUR"
"08.04.2022 20:00 - 08.04.2022 21:00","248.58","EUR"
"08.04.2022 21:00 - 08.04.2022 22:00","252.08","EUR"
"08.04.2022 22:00 - 08.04.2022 23:00","248.58","EUR"
"08.04.2022 23:00 - 09.04.2022 00:00","239.91","EUR"
"09.04.2022 00:00 - 09.04.2022 01:00","244.12","EUR"
"09.04.2022 01:00 - 09.04.2022 02:00","235.70","EUR"
"09.04.2022 02:00 - 09.04.2022 03:00","236.91","EUR"
"09.04.2022 03:00 - 09.04.2022 04:00","232.00","EUR"
"09.04.2022 04:00 - 09.04.2022 05:00","233.35","EUR"
"09.04.2022 05:00 - 09.04.2022 06:00","236.91","EUR"
"09.04.2022 06:00 - 09.04.2022 07:00","236.21","EUR"
"09.04.2022 07:00 - 09.04.2022 08:00","237.38","EUR"
"09.04.2022 08:00 - 09.04.2022 09:00","237.18","EUR"
"09.04.2022 09:00 - 09.04.2022 10:00","261.91","EUR"
"09.04.2022 10:00 - 09.04.2022 11:00","240.00","EUR"
"09.04.2022 11:00 - 09.04.2022 12:00","232.25","EUR"
"09.04.2022 12:00 - 09.04.2022 13:00","234.02","EUR"
"09.04.2022 13:00 - 09.04.2022 14:00","230.00","EUR"
"09.04.2022 14:00 - 09.04.2022 15:00","221.01","EUR"
"09.04.2022 15:00 - 09.04.2022 16:00","186.40","EUR"
"09.04.2022 16:00 - 09.04.2022 17:00","184.67","EUR"
"09.04.2022 17:00 - 09.04.2022 18:00","217.10","EUR"
"09.04.2022 18:00 - 09.04.2022 19:00","238.04","EUR"
"09.04.2022 19:00 - 09.04.2022 20:00","260.56","EUR"
"09.04.2022 20:00 - 09.04.2022 21:00","294.88","EUR"
"09.04.2022 21:00 - 09.04.2022 22:00","294.88","EUR"
"09.04.2022 22:00 - 09.04.2022 23:00","284.75","EUR"
"09.04.2022 23:00 - 10.04.2022 00:00","287.84","EUR"
"10.04.2022 00:00 - 10.04.2022 01:00","282.48","EUR"
"10.04.2022 01:00 - 10.04.2022 02:00","266.30","EUR"
"10.04.2022 02:00 - 10.04.2022 03:00","270.93","EUR"
"10.04.2022 03:00 - 10.04.2022 04:00","256.79","EUR"
"10.04.2022 04:00 - 10.04.2022 05:00","246.89","EUR"
"10.04.2022 05:00 - 10.04.2022 06:00","239.91","EUR"
"10.04.2022 06:00 - 10.04.2022 07:00","250.41","EUR"
"10.04.2022 07:00 - 10.04.2022 08:00","249.53","EUR"
"10.04.2022 08:00 - 10.04.2022 09:00","249.53","EUR"
"10.04.2022 09:00 - 10.04.2022 10:00","200.00","EUR"
"10.04.2022 10:00 - 10.04.2022 11:00","149.81","EUR"
"10.04.2022 11:00 - 10.04.2022 12:00","81.00","EUR"
"10.04.2022 12:00 - 10.04.2022 13:00","3.70","EUR"
"10.04.2022 13:00 - 10.04.2022 14:00","3.70","EUR"
"10.04.2022 14:00 - 10.04.2022 15:00","3.70","EUR"
"10.04.2022 15:00 - 10.04.2022 16:00","1.03","EUR"
"10.04.2022 16:00 - 10.04.2022 17:00","1.03","EUR"
"10.04.2022 17:00 - 10.04.2022 18:00","1.03","EUR"
"10.04.2022 18:00 - 10.04.2022 19:00","3.70","EUR"
"10.04.2022 19:00 - 10.04.2022 20:00","114.00","EUR"
"10.04.2022 20:00 - 10.04.2022 21:00","227.91","EUR"
"10.04.2022 21:00 - 10.04.2022 22:00","260.00","EUR"
"10.04.2022 22:00 - 10.04.2022 23:00","245.57","EUR"
"10.04.2022 23:00 - 11.04.2022 00:00","215.00","EUR"
"11.04.2022 00:00 - 11.04.2022 01:00","150.00","EUR"
"11.04.2022 01:00 - 11.04.2022 02:00","114.00","EUR"
"11.04.2022 02:00 - 11.04.2022 03:00","96.00","EUR"
"11.04.2022 03:00 - 11.04.2022 04:00","100.10","EUR"
"11.04.2022 04:00 - 11.04.2022 05:00","117.00","EUR"
"11.04.2022 05:00 - 11.04.2022 06:00","149.81","EUR"
"11.04.2022 06:00 - 11.04.2022 07:00","160.00","EUR"
"11.04.2022 07:00 - 11.04.2022 08:00","255.00","EUR"
"11.04.2022 08:00 - 11.04.2022 09:00","263.40","EUR"
"11.04.2022 09:00 - 11.04.2022 10:00","255.00","EUR"
"11.04.2022 10:00 - 11.04.2022 11:00","214.92","EUR"
"11.04.2022 11:00 - 11.04.2022 12:00","152.50","EUR"
"11.04.2022 12:00 - 11.04.2022 13:00","122.97","EUR"
"11.04.2022 13:00 - 11.04.2022 14:00","90.00","EUR"
"11.04.2022 14:00 - 11.04.2022 15:00","62.75","EUR"
"11.04.2022 15:00 - 11.04.2022 16:00","55.10","EUR"
"11.04.2022 16:00 - 11.04.2022 17:00","62.60","EUR"
"11.04.2022 17:00 - 11.04.2022 18:00","111.00","EUR"
"11.04.2022 18:00 - 11.04.2022 19:00","152.60","EUR"
"11.04.2022 19:00 - 11.04.2022 20:00","239.91","EUR"
"11.04.2022 20:00 - 11.04.2022 21:00","270.20","EUR"
"11.04.2022 21:00 - 11.04.2022 22:00","267.81","EUR"
"11.04.2022 22:00 - 11.04.2022 23:00","247.99","EUR"
"11.04.2022 23:00 - 12.04.2022 00:00","204.40","EUR"
"12.04.2022 00:00 - 12.04.2022 01:00","220.26","EUR"
"12.04.2022 01:00 - 12.04.2022 02:00","188.71","EUR"
"12.04.2022 02:00 - 12.04.2022 03:00","188.15","EUR"
"12.04.2022 03:00 - 12.04.2022 04:00","183.00","EUR"
"12.04.2022 04:00 - 12.04.2022 05:00","185.55","EUR"
"12.04.2022 05:00 - 12.04.2022 06:00","191.53","EUR"
"12.04.2022 06:00 - 12.04.2022 07:00","228.09","EUR"
"12.04.2022 07:00 - 12.04.2022 08:00","249.53","EUR"
"12.04.2022 08:00 - 12.04.2022 09:00","252.65","EUR"
"12.04.2022 09:00 - 12.04.2022 10:00","252.88","EUR"
"12.04.2022 10:00 - 12.04.2022 11:00","253.05","EUR"
"12.04.2022 11:00 - 12.04.2022 12:00","249.53","EUR"
"12.04.2022 12:00 - 12.04.2022 13:00","246.20","EUR"
"12.04.2022 13:00 - 12.04.2022 14:00","242.85","EUR"
"12.04.2022 14:00 - 12.04.2022 15:00","244.81","EUR"
"12.04.2022 15:00 - 12.04.2022 16:00","241.58","EUR"
"12.04.2022 16:00 - 12.04.2022 17:00","240.24","EUR"
"12.04.2022 17:00 - 12.04.2022 18:00","231.32","EUR"
"12.04.2022 18:00 - 12.04.2022 19:00","250.96","EUR"
"12.04.2022 19:00 - 12.04.2022 20:00","262.00","EUR"
"12.04.2022 20:00 - 12.04.2022 21:00","280.04","EUR"
"12.04.2022 21:00 - 12.04.2022 22:00","282.26","EUR"
"12.04.2022 22:00 - 12.04.2022 23:00","270.00","EUR"
"12.04.2022 23:00 - 13.04.2022 00:00","260.00","EUR"
"13.04.2022 00:00 - 13.04.2022 01:00","242.75","EUR"
"13.04.2022 01:00 - 13.04.2022 02:00","229.77","EUR"
"13.04.2022 02:00 - 13.04.2022 03:00","220.00","EUR"
"13.04.2022 03:00 - 13.04.2022 04:00","201.85","EUR"
"13.04.2022 04:00 - 13.04.2022 05:00","190.90","EUR"
"13.04.2022 05:00 - 13.04.2022 06:00","212.32","EUR"
"13.04.2022 06:00 - 13.04.2022 07:00","248.74","EUR"
"13.04.2022 07:00 - 13.04.2022 08:00","257.02","EUR"
"13.04.2022 08:00 - 13.04.2022 09:00","260.00","EUR"
"13.04.2022 09:00 - 13.04.2022 10:00","254.25","EUR"
"13.04.2022 10:00 - 13.04.2022 11:00","242.75","EUR"
"13.04.2022 11:00 - 13.04.2022 12:00","234.99","EUR"
"13.04.2022 12:00 - 13.04.2022 13:00","227.67","EUR"
"13.04.2022 13:00 - 13.04.2022 14:00","208.00","EUR"
"13.04.2022 14:00 - 13.04.2022 15:00","201.18","EUR"
"13.04.2022 15:00 - 13.04.2022 16:00","196.00","EUR"
"13.04.2022 16:00 - 13.04.2022 17:00","200.47","EUR"
"13.04.2022 17:00 - 13.04.2022 18:00","221.20","EUR"
"13.04.2022 18:00 - 13.04.2022 19:00","219.28","EUR"
"13.04.2022 19:00 - 13.04.2022 20:00","242.36","EUR"
"13.04.2022 20:00 - 13.04.2022 21:00","254.00","EUR"
"13.04.2022 21:00 - 13.04.2022 22:00","259.00","EUR"
"13.04.2022 22:00 - 13.04.2022 23:00","250.00","EUR"
"13.04.2022 23:00 - 14.04.2022 00:00","231.94","EUR"
"14.04.2022 00:00 - 14.04.2022 01:00","232.45","EUR"
"14.04.2022 01:00 - 14.04.2022 02:00","207.63","EUR"
"14.04.2022 02:00 - 14.04.2022 03:00","200.14","EUR"
"14.04.2022 03:00 - 14.04.2022 04:00","198.05","EUR"
"14.04.2022 04:00 - 14.04.2022 05:00","199.97","EUR"
"14.04.2022 05:00 - 14.04.2022 06:00","204.46","EUR"
"14.04.2022 06:00 - 14.04.2022 07:00","239.86","EUR"
"14.04.2022 07:00 - 14.04.2022 08:00","245.07","EUR"
